user_id,item_id,sex,age,type,color
175,65,Women,50s,boot,blue
175,63,Men,30s,golf,other
175,42,Women,20s,running,white
175,46,Women,10s,sneaker,other
175,5,Kids,20s,sandal,brown
176,66,Men,20s,basket,black
176,85,Women,50s,basket,blue
176,27,Women,30s,sandal,black
176,77,Men,30s,sneaker,other
176,4,Kids,30s,boot,white
177,45,Men,20s,boot,other
177,28,Women,20s,boot,blue
177,59,Kids,30s,basket,red
177,53,Women,20s,boot,other
177,19,Women,30s,running,brown
178,34,Men,30s,sandal,blue
178,25,Women,30s,golf,black
178,50,Women,10s,golf,gray
178,73,Men,40s,golf,blue
178,63,Men,30s,golf,other
179,23,Women,40s,running,other
179,70,Kids,60s+,boot,gray
179,15,Men,40s,golf,white
179,39,Men,30s,running,red
179,90,Women,50s,basket,white
180,11,Unknown,50s,sandal,white
180,20,Women,20s,sandal,brown
180,75,Women,60s+,running,blue
180,93,Men,20s,sneaker,brown
180,52,Men,40s,boot,other
181,69,Men,20s,sneaker,white
181,16,Men,10s,basket,black
181,26,Women,40s,sneaker,brown
181,9,Men,10s,sneaker,blue
181,57,Men,30s,basket,white
182,45,Men,20s,boot,other
182,17,Women,30s,golf,black
182,18,Men,10s,sandal,gray
182,81,Women,60s+,sandal,black
182,31,Kids,40s,basket,red
183,88,Men,20s,sneaker,blue
183,26,Women,40s,sneaker,brown
183,57,Men,30s,basket,white
183,99,Women,30s,running,gray
183,68,Men,30s,basket,blue
184,70,Kids,60s+,boot,gray
184,9,Men,10s,sneaker,blue
184,81,Women,60s+,sandal,black
184,97,Kids,40s,running,blue
184,21,Women,40s,sandal,blue
185,2,Men,20s,sandal,brown
185,10,Women,50s,boot,red
185,80,Women,50s,sneaker,brown
185,32,Men,20s,sneaker,gray
185,53,Women,20s,boot,other
186,10,Women,50s,boot,red
186,63,Men,30s,golf,other
186,53,Women,20s,boot,other
186,54,Unknown,20s,basket,other
186,13,Women,50s,golf,gray
187,70,Kids,60s+,boot,gray
187,97,Kids,40s,running,blue
187,68,Men,30s,basket,blue
187,86,Men,50s,basket,white
187,76,Unknown,20s,basket,white
188,61,Women,20s,basket,blue
188,11,Unknown,50s,sandal,white
188,73,Men,40s,golf,blue
188,29,Men,50s,sneaker,other
188,67,Men,20s,sandal,brown
189,89,Men,10s,running,gray
189,26,Women,40s,sneaker,brown
189,9,Men,10s,sneaker,blue
189,42,Women,20s,running,white
189,34,Men,30s,sandal,blue
190,57,Men,30s,basket,white
190,88,Men,20s,sneaker,blue
190,77,Men,30s,sneaker,other
190,54,Unknown,20s,basket,other
190,79,Women,50s,sneaker,black
191,51,Men,30s,sneaker,red
191,94,Women,50s,running,blue
191,75,Women,60s+,running,blue
191,56,Women,20s,basket,brown
191,1,Women,20s,golf,white
192,29,Men,50s,sneaker,other
192,14,Women,20s,sandal,red
192,89,Men,10s,running,gray
192,33,Men,50s,boot,white
192,85,Women,50s,basket,blue
193,40,Women,40s,basket,gray
193,13,Women,50s,golf,gray
193,14,Women,20s,sandal,red
193,50,Women,10s,golf,gray
193,83,Women,20s,sandal,white
194,92,Women,20s,golf,other
194,40,Women,40s,basket,gray
194,70,Kids,60s+,boot,gray
194,72,Women,40s,basket,gray
194,76,Unknown,20s,basket,white
195,48,Men,50s,boot,white
195,5,Kids,20s,sandal,brown
195,83,Women,20s,sandal,white
195,99,Women,30s,running,gray
195,91,Unknown,20s,golf,black
196,21,Women,40s,sandal,blue
196,71,Women,30s,basket,gray
196,70,Kids,60s+,boot,gray
196,16,Men,10s,basket,black
196,62,Men,20s,golf,brown
197,40,Women,40s,basket,gray
197,92,Women,20s,golf,other
197,34,Men,30s,sandal,blue
197,24,Women,30s,boot,blue
197,84,Men,30s,golf,brown
198,11,Unknown,50s,sandal,white
198,16,Men,10s,basket,black
198,15,Men,40s,golf,white
198,85,Women,50s,basket,blue
198,39,Men,30s,running,red
199,70,Kids,60s+,boot,gray
199,81,Women,60s+,sandal,black
199,18,Men,10s,sandal,gray
199,67,Men,20s,sandal,brown
199,71,Women,30s,basket,gray
200,60,Women,40s,basket,other
200,40,Women,40s,basket,gray
200,59,Kids,30s,basket,red
200,84,Men,30s,golf,brown
200,37,Women,20s,basket,brown
201,41,Unknown,30s,running,red
201,67,Men,20s,sandal,brown
201,28,Women,20s,boot,blue
201,87,Kids,40s,boot,other
201,55,Men,20s,golf,black
202,21,Women,40s,sandal,blue
202,50,Women,10s,golf,gray
202,96,Men,20s,sneaker,black
202,25,Women,30s,golf,black
202,24,Women,30s,boot,blue
203,3,Unknown,20s,basket,brown
203,47,Men,20s,basket,other
203,83,Women,20s,sandal,white
203,80,Women,50s,sneaker,brown
203,16,Men,10s,basket,black
204,94,Women,50s,running,blue
204,4,Kids,30s,boot,white
204,66,Men,20s,basket,black
204,71,Women,30s,basket,gray
204,55,Men,20s,golf,black
205,44,Men,30s,running,red
205,75,Women,60s+,running,blue
205,5,Kids,20s,sandal,brown
205,53,Women,20s,boot,other
205,68,Men,30s,basket,blue
206,35,Kids,20s,golf,gray
206,9,Men,10s,sneaker,blue
206,18,Men,10s,sandal,gray
206,71,Women,30s,basket,gray
206,41,Unknown,30s,running,red
207,36,Women,50s,golf,white
207,44,Men,30s,running,red
207,87,Kids,40s,boot,other
207,59,Kids,30s,basket,red
207,7,Women,30s,basket,white
208,63,Men,30s,golf,other
208,94,Women,50s,running,blue
208,25,Women,30s,golf,black
208,31,Kids,40s,basket,red
208,12,Kids,40s,running,white
209,2,Men,20s,sandal,brown
209,80,Women,50s,sneaker,brown
209,27,Women,30s,sandal,black
209,6,Women,50s,basket,white
209,9,Men,10s,sneaker,blue
210,12,Kids,40s,running,white
210,11,Unknown,50s,sandal,white
210,28,Women,20s,boot,blue
210,52,Men,40s,boot,other
210,75,Women,60s+,running,blue
211,55,Men,20s,golf,black
211,57,Men,30s,basket,white
211,54,Unknown,20s,basket,other
211,75,Women,60s+,running,blue
211,74,Unknown,30s,running,black
212,70,Kids,60s+,boot,gray
212,34,Men,30s,sandal,blue
212,32,Men,20s,sneaker,gray
212,20,Women,20s,sandal,brown
212,33,Men,50s,boot,white
213,28,Women,20s,boot,blue
213,70,Kids,60s+,boot,gray
213,63,Men,30s,golf,other
213,23,Women,40s,running,other
213,91,Unknown,20s,golf,black
214,27,Women,30s,sandal,black
214,62,Men,20s,golf,brown
214,98,Kids,40s,boot,red
214,36,Women,50s,golf,white
214,20,Women,20s,sandal,brown
215,62,Men,20s,golf,brown
215,54,Unknown,20s,basket,other
215,81,Women,60s+,sandal,black
215,100,Kids,30s,sandal,blue
215,46,Women,10s,sneaker,other
216,55,Men,20s,golf,black
216,31,Kids,40s,basket,red
216,42,Women,20s,running,white
216,14,Women,20s,sandal,red
216,13,Women,50s,golf,gray
217,22,Women,30s,sandal,black
217,30,Men,50s,basket,gray
217,71,Women,30s,basket,gray
217,91,Unknown,20s,golf,black
217,62,Men,20s,golf,brown
218,55,Men,20s,golf,black
218,75,Women,60s+,running,blue
218,9,Men,10s,sneaker,blue
218,77,Men,30s,sneaker,other
218,57,Men,30s,basket,white
219,66,Men,20s,basket,black
219,99,Women,30s,running,gray
219,61,Women,20s,basket,blue
219,27,Women,30s,sandal,black
219,18,Men,10s,sandal,gray
220,86,Men,50s,basket,white
220,28,Women,20s,boot,blue
220,40,Women,40s,basket,gray
220,16,Men,10s,basket,black
220,29,Men,50s,sneaker,other
221,82,Men,20s,boot,red
221,66,Men,20s,basket,black
221,10,Women,50s,boot,red
221,27,Women,30s,sandal,black
221,86,Men,50s,basket,white
222,58,Women,30s,boot,gray
222,54,Unknown,20s,basket,other
222,52,Men,40s,boot,other
222,9,Men,10s,sneaker,blue
222,75,Women,60s+,running,blue
223,16,Men,10s,basket,black
223,76,Unknown,20s,basket,white
223,34,Men,30s,sandal,blue
223,8,Men,30s,sneaker,red
223,32,Men,20s,sneaker,gray
224,7,Women,30s,basket,white
224,73,Men,40s,golf,blue
224,19,Women,30s,running,brown
224,41,Unknown,30s,running,red
224,3,Unknown,20s,basket,brown
225,91,Unknown,20s,golf,black
225,35,Kids,20s,golf,gray
225,43,Women,30s,golf,white
225,98,Kids,40s,boot,red
225,46,Women,10s,sneaker,other
226,73,Men,40s,golf,blue
226,47,Men,20s,basket,other
226,56,Women,20s,basket,brown
226,17,Women,30s,golf,black
226,5,Kids,20s,sandal,brown
227,59,Kids,30s,basket,red
227,40,Women,40s,basket,gray
227,46,Women,10s,sneaker,other
227,73,Men,40s,golf,blue
227,13,Women,50s,golf,gray
228,71,Women,30s,basket,gray
228,12,Kids,40s,running,white
228,99,Women,30s,running,gray
228,62,Men,20s,golf,brown
228,35,Kids,20s,golf,gray
229,82,Men,20s,boot,red
229,38,Men,20s,sandal,white
229,51,Men,30s,sneaker,red
229,1,Women,20s,golf,white
229,3,Unknown,20s,basket,brown
230,72,Women,40s,basket,gray
230,31,Kids,40s,basket,red
230,77,Men,30s,sneaker,other
230,82,Men,20s,boot,red
230,28,Women,20s,boot,blue
231,46,Women,10s,sneaker,other
231,79,Women,50s,sneaker,black
231,86,Men,50s,basket,white
231,84,Men,30s,golf,brown
231,74,Unknown,30s,running,black
232,76,Unknown,20s,basket,white
232,44,Men,30s,running,red
232,15,Men,40s,golf,white
232,5,Kids,20s,sandal,brown
232,30,Men,50s,basket,gray
233,7,Women,30s,basket,white
233,68,Men,30s,basket,blue
233,73,Men,40s,golf,blue
233,2,Men,20s,sandal,brown
233,29,Men,50s,sneaker,other
234,24,Women,30s,boot,blue
234,86,Men,50s,basket,white
234,82,Men,20s,boot,red
234,64,Women,30s,basket,other
234,67,Men,20s,sandal,brown
235,30,Men,50s,basket,gray
235,58,Women,30s,boot,gray
235,52,Men,40s,boot,other
235,66,Men,20s,basket,black
235,98,Kids,40s,boot,red
236,39,Men,30s,running,red
236,80,Women,50s,sneaker,brown
236,73,Men,40s,golf,blue
236,42,Women,20s,running,white
236,21,Women,40s,sandal,blue
237,26,Women,40s,sneaker,brown
237,13,Women,50s,golf,gray
237,38,Men,20s,sandal,white
237,97,Kids,40s,running,blue
237,92,Women,20s,golf,other
238,40,Women,40s,basket,gray
238,19,Women,30s,running,brown
238,91,Unknown,20s,golf,black
238,28,Women,20s,boot,blue
238,7,Women,30s,basket,white
239,100,Kids,30s,sandal,blue
239,70,Kids,60s+,boot,gray
239,3,Unknown,20s,basket,brown
239,74,Unknown,30s,running,black
239,40,Women,40s,basket,gray
240,5,Kids,20s,sandal,brown
240,83,Women,20s,sandal,white
240,77,Men,30s,sneaker,other
240,25,Women,30s,golf,black
240,57,Men,30s,basket,white
241,52,Men,40s,boot,other
241,47,Men,20s,basket,other
241,7,Women,30s,basket,white
241,45,Men,20s,boot,other
241,21,Women,40s,sandal,blue
242,11,Unknown,50s,sandal,white
242,92,Women,20s,golf,other
242,90,Women,50s,basket,white
242,96,Men,20s,sneaker,black
242,78,Unknown,30s,golf,red
243,1,Women,20s,golf,white
243,23,Women,40s,running,other
243,72,Women,40s,basket,gray
243,16,Men,10s,basket,black
243,96,Men,20s,sneaker,black
244,83,Women,20s,sandal,white
244,68,Men,30s,basket,blue
244,96,Men,20s,sneaker,black
244,22,Women,30s,sandal,black
244,94,Women,50s,running,blue
245,15,Men,40s,golf,white
245,43,Women,30s,golf,white
245,53,Women,20s,boot,other
245,51,Men,30s,sneaker,red
245,54,Unknown,20s,basket,other
246,35,Kids,20s,golf,gray
246,34,Men,30s,sandal,blue
246,87,Kids,40s,boot,other
246,73,Men,40s,golf,blue
246,93,Men,20s,sneaker,brown
247,46,Women,10s,sneaker,other
247,34,Men,30s,sandal,blue
247,91,Unknown,20s,golf,black
247,9,Men,10s,sneaker,blue
247,15,Men,40s,golf,white
248,89,Men,10s,running,gray
248,92,Women,20s,golf,other
248,43,Women,30s,golf,white
248,96,Men,20s,sneaker,black
248,87,Kids,40s,boot,other
249,27,Women,30s,sandal,black
249,49,Men,40s,boot,other
249,93,Men,20s,sneaker,brown
249,34,Men,30s,sandal,blue
249,28,Women,20s,boot,blue
250,17,Women,30s,golf,black
250,56,Women,20s,basket,brown
250,91,Unknown,20s,golf,black
250,67,Men,20s,sandal,brown
250,70,Kids,60s+,boot,gray
251,76,Unknown,20s,basket,white
251,13,Women,50s,golf,gray
251,88,Men,20s,sneaker,blue
251,94,Women,50s,running,blue
251,45,Men,20s,boot,other
252,51,Men,30s,sneaker,red
252,18,Men,10s,sandal,gray
252,22,Women,30s,sandal,black
252,40,Women,40s,basket,gray
252,60,Women,40s,basket,other
253,84,Men,30s,golf,brown
253,71,Women,30s,basket,gray
253,47,Men,20s,basket,other
253,17,Women,30s,golf,black
253,38,Men,20s,sandal,white
254,90,Women,50s,basket,white
254,48,Men,50s,boot,white
254,69,Men,20s,sneaker,white
254,70,Kids,60s+,boot,gray
254,20,Women,20s,sandal,brown
255,44,Men,30s,running,red
255,46,Women,10s,sneaker,other
255,10,Women,50s,boot,red
255,95,Men,20s,sandal,black
255,77,Men,30s,sneaker,other
256,66,Men,20s,basket,black
256,95,Men,20s,sandal,black
256,69,Men,20s,sneaker,white
256,79,Women,50s,sneaker,black
256,58,Women,30s,boot,gray
257,47,Men,20s,basket,other
257,70,Kids,60s+,boot,gray
257,85,Women,50s,basket,blue
257,61,Women,20s,basket,blue
257,41,Unknown,30s,running,red
258,5,Kids,20s,sandal,brown
258,25,Women,30s,golf,black
258,21,Women,40s,sandal,blue
258,62,Men,20s,golf,brown
258,60,Women,40s,basket,other
259,60,Women,40s,basket,other
259,9,Men,10s,sneaker,blue
259,26,Women,40s,sneaker,brown
259,38,Men,20s,sandal,white
259,19,Women,30s,running,brown
260,83,Women,20s,sandal,white
260,16,Men,10s,basket,black
260,57,Men,30s,basket,white
260,26,Women,40s,sneaker,brown
260,96,Men,20s,sneaker,black
261,20,Women,20s,sandal,brown
261,97,Kids,40s,running,blue
261,99,Women,30s,running,gray
261,38,Men,20s,sandal,white
261,88,Men,20s,sneaker,blue
262,86,Men,50s,basket,white
262,100,Kids,30s,sandal,blue
262,76,Unknown,20s,basket,white
262,52,Men,40s,boot,other
262,84,Men,30s,golf,brown
263,80,Women,50s,sneaker,brown
263,9,Men,10s,sneaker,blue
263,63,Men,30s,golf,other
263,59,Kids,30s,basket,red
263,75,Women,60s+,running,blue
264,56,Women,20s,basket,brown
264,89,Men,10s,running,gray
264,71,Women,30s,basket,gray
264,12,Kids,40s,running,white
264,24,Women,30s,boot,blue
265,17,Women,30s,golf,black
265,70,Kids,60s+,boot,gray
265,15,Men,40s,golf,white
265,56,Women,20s,basket,brown
265,37,Women,20s,basket,brown
266,50,Women,10s,golf,gray
266,54,Unknown,20s,basket,other
266,59,Kids,30s,basket,red
266,100,Kids,30s,sandal,blue
266,26,Women,40s,sneaker,brown
267,53,Women,20s,boot,other
267,6,Women,50s,basket,white
267,44,Men,30s,running,red
267,56,Women,20s,basket,brown
267,63,Men,30s,golf,other
268,77,Men,30s,sneaker,other
268,12,Kids,40s,running,white
268,54,Unknown,20s,basket,other
268,72,Women,40s,basket,gray
268,16,Men,10s,basket,black
269,42,Women,20s,running,white
269,81,Women,60s+,sandal,black
269,26,Women,40s,sneaker,brown
269,16,Men,10s,basket,black
269,95,Men,20s,sandal,black
270,3,Unknown,20s,basket,brown
270,78,Unknown,30s,golf,red
270,31,Kids,40s,basket,red
270,38,Men,20s,sandal,white
270,22,Women,30s,sandal,black
271,6,Women,50s,basket,white
271,49,Men,40s,boot,other
271,79,Women,50s,sneaker,black
271,27,Women,30s,sandal,black
271,48,Men,50s,boot,white
272,45,Men,20s,boot,other
272,25,Women,30s,golf,black
272,69,Men,20s,sneaker,white
272,83,Women,20s,sandal,white
272,67,Men,20s,sandal,brown
273,37,Women,20s,basket,brown
273,100,Kids,30s,sandal,blue
273,15,Men,40s,golf,white
273,27,Women,30s,sandal,black
273,55,Men,20s,golf,black
274,23,Women,40s,running,other
274,35,Kids,20s,golf,gray
274,24,Women,30s,boot,blue
274,89,Men,10s,running,gray
274,80,Women,50s,sneaker,brown
275,23,Women,40s,running,other
275,17,Women,30s,golf,black
275,50,Women,10s,golf,gray
275,27,Women,30s,sandal,black
275,7,Women,30s,basket,white
276,78,Unknown,30s,golf,red
276,32,Men,20s,sneaker,gray
276,7,Women,30s,basket,white
276,3,Unknown,20s,basket,brown
276,56,Women,20s,basket,brown
277,74,Unknown,30s,running,black
277,35,Kids,20s,golf,gray
277,96,Men,20s,sneaker,black
277,16,Men,10s,basket,black
277,40,Women,40s,basket,gray
278,57,Men,30s,basket,white
278,50,Women,10s,golf,gray
278,24,Women,30s,boot,blue
278,75,Women,60s+,running,blue
278,30,Men,50s,basket,gray
279,63,Men,30s,golf,other
279,78,Unknown,30s,golf,red
279,94,Women,50s,running,blue
279,37,Women,20s,basket,brown
279,39,Men,30s,running,red
280,72,Women,40s,basket,gray
280,64,Women,30s,basket,other
280,55,Men,20s,golf,black
280,68,Men,30s,basket,blue
280,93,Men,20s,sneaker,brown
281,92,Women,20s,golf,other
281,32,Men,20s,sneaker,gray
281,33,Men,50s,boot,white
281,7,Women,30s,basket,white
281,62,Men,20s,golf,brown
282,83,Women,20s,sandal,white
282,79,Women,50s,sneaker,black
282,12,Kids,40s,running,white
282,60,Women,40s,basket,other
282,16,Men,10s,basket,black
283,5,Kids,20s,sandal,brown
283,21,Women,40s,sandal,blue
283,37,Women,20s,basket,brown
283,33,Men,50s,boot,white
283,56,Women,20s,basket,brown
284,43,Women,30s,golf,white
284,57,Men,30s,basket,white
284,32,Men,20s,sneaker,gray
284,37,Women,20s,basket,brown
284,4,Kids,30s,boot,white
285,62,Men,20s,golf,brown
285,87,Kids,40s,boot,other
285,61,Women,20s,basket,blue
285,64,Women,30s,basket,other
285,93,Men,20s,sneaker,brown
286,13,Women,50s,golf,gray
286,28,Women,20s,boot,blue
286,89,Men,10s,running,gray
286,82,Men,20s,boot,red
286,36,Women,50s,golf,white
287,52,Men,40s,boot,other
287,5,Kids,20s,sandal,brown
287,14,Women,20s,sandal,red
287,51,Men,30s,sneaker,red
287,68,Men,30s,basket,blue
288,44,Men,30s,running,red
288,83,Women,20s,sandal,white
288,60,Women,40s,basket,other
288,87,Kids,40s,boot,other
288,51,Men,30s,sneaker,red
289,97,Kids,40s,running,blue
289,48,Men,50s,boot,white
289,33,Men,50s,boot,white
289,66,Men,20s,basket,black
289,55,Men,20s,golf,black
290,49,Men,40s,boot,other
290,93,Men,20s,sneaker,brown
290,67,Men,20s,sandal,brown
290,28,Women,20s,boot,blue
290,39,Men,30s,running,red
291,26,Women,40s,sneaker,brown
291,67,Men,20s,sandal,brown
291,57,Men,30s,basket,white
291,16,Men,10s,basket,black
291,27,Women,30s,sandal,black
292,89,Men,10s,running,gray
292,63,Men,30s,golf,other
292,88,Men,20s,sneaker,blue
292,15,Men,40s,golf,white
292,77,Men,30s,sneaker,other
293,96,Men,20s,sneaker,black
293,57,Men,30s,basket,white
293,77,Men,30s,sneaker,other
293,56,Women,20s,basket,brown
293,29,Men,50s,sneaker,other
294,38,Men,20s,sandal,white
294,14,Women,20s,sandal,red
294,27,Women,30s,sandal,black
294,17,Women,30s,golf,black
294,29,Men,50s,sneaker,other
295,64,Women,30s,basket,other
295,70,Kids,60s+,boot,gray
295,93,Men,20s,sneaker,brown
295,54,Unknown,20s,basket,other
295,7,Women,30s,basket,white
296,81,Women,60s+,sandal,black
296,89,Men,10s,running,gray
296,80,Women,50s,sneaker,brown
296,59,Kids,30s,basket,red
296,20,Women,20s,sandal,brown
297,10,Women,50s,boot,red
297,36,Women,50s,golf,white
297,6,Women,50s,basket,white
297,21,Women,40s,sandal,blue
297,1,Women,20s,golf,white
298,98,Kids,40s,boot,red
298,4,Kids,30s,boot,white
298,59,Kids,30s,basket,red
298,55,Men,20s,golf,black
298,2,Men,20s,sandal,brown
299,94,Women,50s,running,blue
299,18,Men,10s,sandal,gray
299,81,Women,60s+,sandal,black
299,43,Women,30s,golf,white
299,26,Women,40s,sneaker,brown
300,80,Women,50s,sneaker,brown
300,22,Women,30s,sandal,black
300,31,Kids,40s,basket,red
300,13,Women,50s,golf,gray
300,89,Men,10s,running,gray
301,11,Unknown,50s,sandal,white
301,43,Women,30s,golf,white
301,40,Women,40s,basket,gray
301,98,Kids,40s,boot,red
301,89,Men,10s,running,gray
302,44,Men,30s,running,red
302,11,Unknown,50s,sandal,white
302,8,Men,30s,sneaker,red
302,72,Women,40s,basket,gray
302,68,Men,30s,basket,blue
303,65,Women,50s,boot,blue
303,3,Unknown,20s,basket,brown
303,95,Men,20s,sandal,black
303,80,Women,50s,sneaker,brown
303,44,Men,30s,running,red
304,76,Unknown,20s,basket,white
304,60,Women,40s,basket,other
304,77,Men,30s,sneaker,other
304,100,Kids,30s,sandal,blue
304,45,Men,20s,boot,other
305,22,Women,30s,sandal,black
305,73,Men,40s,golf,blue
305,81,Women,60s+,sandal,black
305,1,Women,20s,golf,white
305,14,Women,20s,sandal,red
306,13,Women,50s,golf,gray
306,96,Men,20s,sneaker,black
306,49,Men,40s,boot,other
306,25,Women,30s,golf,black
306,54,Unknown,20s,basket,other
307,44,Men,30s,running,red
307,89,Men,10s,running,gray
307,63,Men,30s,golf,other
307,86,Men,50s,basket,white
307,20,Women,20s,sandal,brown
308,25,Women,30s,golf,black
308,21,Women,40s,sandal,blue
308,97,Kids,40s,running,blue
308,39,Men,30s,running,red
308,67,Men,20s,sandal,brown
309,36,Women,50s,golf,white
309,63,Men,30s,golf,other
309,83,Women,20s,sandal,white
309,60,Women,40s,basket,other
309,13,Women,50s,golf,gray
310,37,Women,20s,basket,brown
310,78,Unknown,30s,golf,red
310,41,Unknown,30s,running,red
310,100,Kids,30s,sandal,blue
310,60,Women,40s,basket,other
311,47,Men,20s,basket,other
311,86,Men,50s,basket,white
311,55,Men,20s,golf,black
311,13,Women,50s,golf,gray
311,5,Kids,20s,sandal,brown
312,34,Men,30s,sandal,blue
312,49,Men,40s,boot,other
312,78,Unknown,30s,golf,red
312,70,Kids,60s+,boot,gray
312,8,Men,30s,sneaker,red
313,46,Women,10s,sneaker,other
313,83,Women,20s,sandal,white
313,52,Men,40s,boot,other
313,68,Men,30s,basket,blue
313,69,Men,20s,sneaker,white
314,40,Women,40s,basket,gray
314,83,Women,20s,sandal,white
314,26,Women,40s,sneaker,brown
314,46,Women,10s,sneaker,other
314,1,Women,20s,golf,white
315,89,Men,10s,running,gray
315,6,Women,50s,basket,white
315,36,Women,50s,golf,white
315,58,Women,30s,boot,gray
315,13,Women,50s,golf,gray
316,100,Kids,30s,sandal,blue
316,20,Women,20s,sandal,brown
316,75,Women,60s+,running,blue
316,90,Women,50s,basket,white
316,32,Men,20s,sneaker,gray
317,62,Men,20s,golf,brown
317,47,Men,20s,basket,other
317,10,Women,50s,boot,red
317,52,Men,40s,boot,other
317,78,Unknown,30s,golf,red
318,40,Women,40s,basket,gray
318,2,Men,20s,sandal,brown
318,25,Women,30s,golf,black
318,77,Men,30s,sneaker,other
318,8,Men,30s,sneaker,red
319,68,Men,30s,basket,blue
319,99,Women,30s,running,gray
319,75,Women,60s+,running,blue
319,22,Women,30s,sandal,black
319,90,Women,50s,basket,white
320,20,Women,20s,sandal,brown
320,7,Women,30s,basket,white
320,33,Men,50s,boot,white
320,51,Men,30s,sneaker,red
320,31,Kids,40s,basket,red
321,86,Men,50s,basket,white
321,28,Women,20s,boot,blue
321,56,Women,20s,basket,brown
